0	5.148422882	4.688532246	4.957650979	5.495645291	5.575657297	6.020410312	6.259027535	6.217073579
5.148422882	0	4.97127974	4.699377033	5.246023116	5.378417638	5.962791584	6.22600152	6.190237673
4.688532246	4.97127974	0	4.647838435	5.422098561	5.515393903	5.999948037	6.247264658	6.206020829
4.957650979	4.699377033	4.647838435	0	5.351320015	5.458950257	5.984178763	6.238078327	6.199963639
5.495645291	5.246023116	5.422098561	5.351320015	0	4.801660432	5.8708793	6.177990962	6.145624486
5.575657297	5.378417638	5.515393903	5.458950257	4.801660432	0	5.833856038	6.159686001	6.130791289
6.020410312	5.962791584	5.999948037	5.984178763	5.8708793	5.833856038	0	5.886257132	5.899346786
6.259027535	6.22600152	6.247264658	6.238078327	6.177990962	6.159686001	5.886257132	0	5.884407655
6.217073579	6.190237673	6.206020829	6.199963639	6.145624486	6.130791289	5.899346786	5.884407655	0
