0	-0.12810621	-0.128452316	-0.163777895	-0.216022187	-0.216947324	-0.312600798	-0.309458624	-0.323445586
-0.12810621	0	-0.048862167	-0.045498849	-0.12660483	-0.13004264	-0.211595366	-0.187913725	-0.243555204
-0.128452316	-0.048862167	0	-0.010910803	-0.155063441	-0.172015931	-0.262020166	-0.22001124	-0.288099225
-0.163777895	-0.045498849	-0.010910803	0	-0.186723372	-0.177213252	-0.294047272	-0.260587	-0.304731456
-0.216022187	-0.12660483	-0.155063441	-0.186723372	0	-0.123014127	-0.249424148	-0.222794581	-0.283034992
-0.216947324	-0.13004264	-0.172015931	-0.177213252	-0.123014127	0	-0.187221332	-0.144613278	-0.234186605
-0.312600798	-0.211595366	-0.262020166	-0.294047272	-0.249424148	-0.187221332	0	-0.265162927	-0.231308443
-0.309458624	-0.187913725	-0.22001124	-0.260587	-0.222794581	-0.144613278	-0.265162927	0	-0.279918908
-0.323445586	-0.243555204	-0.288099225	-0.304731456	-0.283034992	-0.234186605	-0.231308443	-0.279918908	0
